CUSTOMER_ID,ORDER_ID,item1,item2,item3,item4,RECOMMENDATION 1,RECOMMENDATION 2,RECOMMENDATION 3
443182791,3861309319,Large Buffalo Fries,20 pc Spicy Wings,Carrot Sticks,,Regular Buffalo Fries,15 pc Grilled Wings,Voodoo Fries - Regular
664695918,5126254748,20pc Spicy Feast Deal,Add 5 Spicy Wings,25 pc Game Day Pack,,Flavor Platter,30 pc Family Grilled Wings,40 pc Family Grilled Wings
95247989,7126607717,10 pc Spicy Wings,Cheese Fries - Regular,Ranch Dip - Large,,Regular Buffalo Fries,15 pc Grilled Wings,20 pc Grilled Wings
61304427,5383026715,Ranch Dip - Regular,32 Oz Soda,Cheese Fries - Regular,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
810367546,289936185,Ranch Dip - Regular,Regular Buffalo Fries,Veggie Sticks Spicy,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
482383700,9526730164,Large Buffalo Fries,8 pc Crispy Strips Combo,Cheese Dip - Regular,,Regular Buffalo Fries,Voodoo Fries - Regular,15 pc Grilled Wings Combo
974916653,6253220378,Ranch Dip - Regular,2 pc Crispy Strips,8 pc Grilled Wings Combo,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
58890618,9032607052,5 pc Crispy Strips Combo,3 pc Crispy Strips Combo,10 pc Spicy Wings,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo
149990005,3035057133,Veggie Sticks,Blue Cheese Dip - Regular,8 pc Grilled Wings Combo,,Ranch Dip - Large,Honey Mustard Dip - Regular,Carrot Sticks
955920643,9543331429,Voodoo Fries - Regular,15 pc Grilled Wings,6 pc Grilled Wings Combo,,Regular Buffalo Fries,Large Buffalo Fries,20 pc Grilled Wings
689303580,2218756681,Ranch Dip - Regular,8 pc Spicy Wings Combo,3 pc Crispy Strips Combo,,6 pc Grilled Wings Combo,Ranch Dip - Large,Blue Cheese Dip - Regular
140578576,2228460270,Ranch Dip - Regular,Large Buffalo Fries,10 pc Grilled Wings Combo,,Ranch Dip - Large,Blue Cheese Dip - Regular,Voodoo Fries - Regular
393910074,9543859037,20 pc Grilled Wings,Ranch Dip - Regular,Regular Buffalo Fries,,15 pc Grilled Wings,30 pc Family Grilled Wings,15 pc Spicy Wings
224267046,3878460943,Ranch Dip - Large,Chicken Sub,10 pc Grilled Wings Combo,,Ranch Dip - Regular,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
385530207,4855291706,8 pc Grilled Wings Combo,4 pc Crispy Strips,Ranch Dip - Regular,,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo,6 pc Spicy Wings Combo
99823967,3267204473,Chicken Sub Combo,Ranch Dip - Regular,Veggie Sticks Spicy,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo
225372624,27104138,Ranch Dip - Regular,Large Buffalo Fries,15 pc Mixed Wings,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
847794207,7813027761,20 pc Spicy Wings,Regular Buffalo Fries,20 pc Grilled Wings,,15 pc Grilled Wings,30 pc Grilled Wings,15 pc Spicy Wings
953934621,18776580,Dipping Sauce,6 pc Grilled Wings Combo,5 pc Crispy Strips Combo,,Order Memo Paid,2 pc Crispy Strips,8 pc Spicy Wings Combo
633780213,6133050031,10 pc Spicy Wings,Legendary Feast Bundle,Blue Cheese Dip - Regular,,15 pc Grilled Wings,20 pc Grilled Wings,25 pc Game Day Pack
12674273,1335627845,Ranch Dip - Large,Large Fruit Punch,10 pc Spicy Wings,,Ranch Dip - Regular,Large Buffalo Fries,Blue Cheese Dip - Regular
289882192,886184725,6 pc Spicy Wings Combo,Large Buffalo Fries,15 pc Spicy Wings,,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo
484176499,4079870250,20pc Spicy Feast Deal,Triple Chocolate Cake,Large Fruit Punch,,Flavor Platter,15 pc Spicy Wings,30 pc Family Grilled Wings
34201489,7495555121,Fried Corn - Regular,Regular Buffalo Fries,20 Oz Soda,,Fried Corn - Large,Voodoo Fries - Regular,Voodoo Fries - Large
254041029,1981957958,2 pc Crispy Strips,Voodoo Fries - Large,Ranch Dip - Regular,,Regular Buffalo Fries,Large Buffalo Fries,Dipping Sauce
115048047,3532465953,Fried Corn - Regular,8 pc Mixed Wings Combo,8 pc Grilled Wings Combo,,6 pc Grilled Wings Combo,Fried Corn - Large,6 pc Spicy Wings Combo
470830706,4003495044,Ranch Dip - Regular,10 pc Grilled Wings,10 pc Spicy Wings,,Ranch Dip - Large,Blue Cheese Dip - Regular,15 pc Grilled Wings
499447265,200367828,7 pc Crispy Strips,Fried Corn - Regular,Large Fruit Punch,,15 pc Spicy Wings,Fried Corn - Large,30 pc Crispy Strips
58294058,7974551519,Large Veggie Sticks Spicy,10 pc Grilled Wings,10 pc Grilled Wings Combo,,20 pc Grilled Wings,25 pc Game Day Pack,Veggie Sticks Spicy
114857903,1583855891,2 pc Crispy Strips,Ranch Dip - Regular,Chicken Sub Combo,,Ranch Dip - Large,Dipping Sauce,Honey Mustard Dip - Regular
649632078,9372715967,25 pc Game Day Pack,Ranch Dip - Large,10 pc Spicy Wings,,Flavor Platter,Blue Cheese Dip - Regular,Fried Corn - Large
207565621,1314642807,20pc Spicy Feast Deal,Regular Buffalo Fries,Ranch Dip - Regular,,Flavor Platter,30 pc Family Grilled Wings,15 pc Spicy Wings
732962932,2865805634,Cheese Dip - Regular,4 pc Crispy Strips,10 pc Mixed Wings Combo,,8 pc Grilled Wings Combo,15 pc Spicy Wings,Cheese Dip - Medium
4094095,5617228814,32 Oz Soda,15 pc Spicy Wings,8 pc Grilled Wings Combo,,20 Oz Soda,20 pc Grilled Wings,30 pc Grilled Wings
306164952,5425933078,20pc Spicy Feast Deal,Ranch Dip - Large,32 Oz Soda,,Flavor Platter,15 pc Spicy Wings,30 pc Family Grilled Wings
419091636,3590087409,Ranch Dip - Regular,20 pc Grilled Wings,Regular Buffalo Fries,,Ranch Dip - Large,Blue Cheese Dip - Regular,15 pc Grilled Wings
551078661,5934553009,32 Oz Soda,Ranch Dip - Regular,20pc Spicy Feast Deal,,Ranch Dip - Large,20 Oz Soda,Honey Mustard Dip - Regular
998888304,3267095901,20pc Spicy Feast Deal,Ranch Dip - Regular,10 pc Spicy Wings,,30 pc Family Grilled Wings,15 pc Spicy Wings,40 pc Family Grilled Wings
592779131,436976608,Flavor Platter,Honey Mustard Dip - Regular,Large Buffalo Fries,,20pc Spicy Feast Deal,30 pc Family Grilled Wings,40 pc Family Grilled Wings
61392693,7726011753,8 pc Grilled Wings Combo,Ranch Dip - Regular,Large Buffalo Fries,,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
600099766,9758880014,Cheese Fries - Regular,Add 5 Grilled Wings,20 pc Grilled Wings,,Regular Buffalo Fries,Large Buffalo Fries,Voodoo Fries - Regular
585127757,3479105977,2 pc Crispy Strips,50 pc Family Grilled Wings,Blue Cheese Dip - Regular,,Dipping Sauce,30 pc Family Grilled Wings,40 pc Family Grilled Wings
315872883,9997036111,3 pc Crispy Strips Combo,Regular Buffalo Fries,6 pc Spicy Wings Combo,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo
582443666,7050848622,Ranch Dip - Regular,6 pc Spicy Wings Combo,8 pc Spicy Wings Combo,,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,Blue Cheese Dip - Regular
453177201,5110319953,Ranch Dip - Regular,Buffalo Fries,Veggie Sticks,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
413639953,7661948713,20 Oz Soda,4 pc Crispy Strips,Ranch Dip - Large,,32 Oz Soda,Legendary Feast Bundle,Voodoo Fries - Large
226625217,2437964046,Chicken Sub,Ranch Dip - Regular,Voodoo Fries - Regular,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
851865361,9758065139,Voodoo Fries - Regular,Add 5 Grilled Wings,Regular Buffalo Fries,,Large Buffalo Fries,Voodoo Fries - Large,Cheese Fries - Regular
102254555,2969061832,10 pc Grilled Wings,Dipping Sauce,10 pc Spicy Wings,,15 pc Grilled Wings,15 pc Spicy Wings,20 pc Grilled Wings
774777520,7253572628,7 pc Crispy Strips,Ranch Dip - Large,Regular Buffalo Fries,,Ranch Dip - Regular,15 pc Spicy Wings,Blue Cheese Dip - Regular
613517459,7701256547,6 pc Spicy Wings Combo,10 pc Spicy Wings Combo,Ranch Dip - Regular,,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,8 pc Grilled Wings Combo
39120603,2128238633,6 pc Strips Meal for 2,6 pc Grilled Wings Combo,3 pc Crispy Strips Combo,,8 pc Spicy Wings Combo,10 pc Spicy Wings Combo,25 pc Game Day Pack
892801083,8102795135,Chicken Sub,Ranch Dip - Large,2 pc Crispy Strips,,Ranch Dip - Regular,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
325413043,8255233180,Ranch Dip - Regular,6 pc Grilled Wings Combo,Veggie Sticks Spicy,,Ranch Dip - Large,8 pc Spicy Wings Combo,Blue Cheese Dip - Regular
880912854,504997448,Ranch Dip - Regular,20pc Spicy Feast Deal,15 pc Grilled Wings,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
826216322,654242816,Chicken Sub Combo,Regular Buffalo Fries,2 pc Crispy Strips,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo
775405733,8606917174,Large Buffalo Fries,Ranch Dip - Large,Flavor Platter,,Regular Buffalo Fries,Blue Cheese Dip - Regular,Voodoo Fries - Regular
651773378,9942204227,10 pc Grilled Wings,Add 5 Spicy Wings,Regular Buffalo Fries,,15 pc Grilled Wings,15 pc Spicy Wings,20 pc Grilled Wings
319383187,4549933767,Veggie Sticks Spicy,Add 5 Spicy Wings,32 Oz Soda,,25 pc Game Day Pack,Large Veggie Sticks Spicy,6 pc Strips Meal for 2
613098428,100707875,Add 5 Grilled Wings,Ranch Dip - Regular,32 Oz Soda,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
207438648,7752535202,Voodoo Fries - Regular,15 pc Grilled Wings,20pc Spicy Feast Deal,,Regular Buffalo Fries,Large Buffalo Fries,20 pc Grilled Wings
980677670,2338969583,3 pc Crispy Strips Combo,Chicken Sub,Honey Mustard Dip - Regular,,10 pc Grilled Wings Combo,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo
786217728,6264979153,10 pc Grilled Wings Combo,2 pc Crispy Strips,Honey Mustard Dip - Regular,,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Chicken Sub Combo
495899098,5300940866,Fried Corn - Regular,Ranch Dip - Regular,6 pc Grilled Wings Combo,,Ranch Dip - Large,Fried Corn - Large,Blue Cheese Dip - Regular
561885262,7548883793,Ranch Dip - Regular,8 pc Spicy Wings Combo,Fried Corn - Regular,,6 pc Grilled Wings Combo,Ranch Dip - Large,Blue Cheese Dip - Regular
318802957,7931336805,Regular Buffalo Fries,Add 5 Spicy Wings,Ranch Dip - Regular,,Large Buffalo Fries,4 pc Crispy Strips,Voodoo Fries - Regular
979283408,6859778504,Blue Cheese Dip - Large,6 pc Spicy Wings Combo,10 pc Grilled Wings,,10 pc Grilled Wings Combo,8 pc Grilled Wings Combo,10 pc Mixed Wings Combo
773016220,6161303699,15 pc Spicy Wings,10 pc Grilled Wings Combo,Regular Buffalo Fries,,15 pc Grilled Wings,20 pc Grilled Wings,15 pc Grilled Wings Combo
904317520,2582945416,Veggie Sticks Spicy,Ranch Dip - Regular,Add 5 Spicy Wings,,Ranch Dip - Large,Honey Mustard Dip - Regular,25 pc Game Day Pack
316003435,6771265729,Large Buffalo Fries,Ranch Dip - Large,15 pc Spicy Wings,,Regular Buffalo Fries,Blue Cheese Dip - Regular,Voodoo Fries - Regular
234769976,5861180636,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,Regular Buffalo Fries,,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo,Chicken Sub Combo
675858813,4646163496,Veggie Sticks Spicy,Flavor Platter Grilled,32 Oz Soda,,Flavor Platter,25 pc Game Day Pack,30 pc Family Grilled Wings
588120401,7975469058,Ranch Dip - Large,7 pc Crispy Strips,Large Buffalo Fries,,Ranch Dip - Regular,Blue Cheese Dip - Regular,30 pc Crispy Strips
835237849,5871015600,Ranch Dip - Regular,Chicken Sub Combo,2 pc Crispy Strips,,10 pc Grilled Wings Combo,Ranch Dip - Large,Blue Cheese Dip - Regular
644858683,7731027861,8 pc Grilled Wings Combo,Fried Corn - Regular,Ranch Dip - Regular,,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
558379701,6964711185,Voodoo Fries - Regular,Ranch Dip - Regular,10 pc Spicy Wings,,Regular Buffalo Fries,Large Buffalo Fries,Ranch Dip - Large
201614230,3232224117,Ranch Dip - Regular,10 pc Grilled Wings,Fried Corn - Regular,,Ranch Dip - Large,15 pc Grilled Wings,Blue Cheese Dip - Regular
628321679,5290320068,2 pc Crispy Strips,Regular Buffalo Fries,20pc Spicy Feast Deal,,Dipping Sauce,Voodoo Fries - Regular,Voodoo Fries - Large
863412729,6903757839,Add 5 Spicy Wings,Ranch Dip - Regular,Large Buffalo Fries,,Ranch Dip - Large,Fried Corn - Large,4 pc Crispy Strips
15280045,1335999970,Ranch Dip - Large,10 pc Grilled Wings,Regular Buffalo Fries,,Ranch Dip - Regular,Blue Cheese Dip - Regular,20 pc Grilled Wings
187509020,3126638899,Ranch Dip - Large,Large Veggie Sticks Spicy,10 pc Grilled Wings Combo,,Ranch Dip - Regular,Blue Cheese Dip - Regular,25 pc Game Day Pack
796345066,8314124932,30 pc Family Grilled Wings,Bottled Beverage,Voodoo Fries - Large,,Flavor Platter,15 pc Grilled Wings Combo,20 pc Grilled Wings
372830728,9037830847,Regular Buffalo Fries,Ranch Dip - Regular,Chicken Sub Combo,,Large Buffalo Fries,Ranch Dip - Large,Voodoo Fries - Regular
982571154,4018471819,Voodoo Fries - Regular,Ranch Dip - Regular,15 pc Spicy Wings,,Regular Buffalo Fries,Ranch Dip - Large,Large Buffalo Fries
537637808,3067951623,Triple Chocolate Cake,Ranch Dip - Regular,10 pc Spicy Wings,,Order Memo Paid,Ranch Dip - Large,Blue Cheese Dip - Regular
349120107,8064804863,Ranch Dip - Regular,5 pc Crispy Strips Combo,6 pc Spicy Wings Combo,,Ranch Dip - Large,Blue Cheese Dip - Regular,8 pc Spicy Wings Combo
956921041,3521923246,10 pc Spicy Wings,Regular Buffalo Fries,2 pc Crispy Strips,,15 pc Grilled Wings,20 pc Grilled Wings,Voodoo Fries - Regular
466904802,582475633,2 pc Crispy Strips,Ranch Dip - Large,10 pc Grilled Wings,,Blue Cheese Dip - Regular,Dipping Sauce,Blue Cheese Dip - Large
295533231,364058812,20 Oz Soda,Regular Buffalo Fries,4 pc Crispy Strips,,Large Buffalo Fries,32 Oz Soda,Voodoo Fries - Regular
454082373,2228417806,Add 5 Spicy Wings,Large Buffalo Fries,Add 5 Grilled Wings,,Regular Buffalo Fries,Fried Corn - Large,4 pc Crispy Strips
832505656,1288443627,6 pc Grilled Wings Combo,Dipping Sauce,10 pc Grilled Wings Combo,,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo,10 pc Spicy Wings Combo
185930917,2328284131,10 pc Grilled Wings Combo,Cheese Dip - Medium,6 pc Spicy Wings Combo,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,8 pc Spicy Wings Combo
959348163,3230242008,15 pc Grilled Wings,Add 5 Grilled Wings,Veggie Sticks,,20 pc Grilled Wings,30 pc Grilled Wings,30 pc Spicy Wings
201303452,8418896892,Regular Buffalo Fries,15 pc Spicy Wings,25 pc Game Day Pack,,Large Buffalo Fries,20 pc Grilled Wings,Voodoo Fries - Regular
621527888,1169552220,Regular Buffalo Fries,10 pc Grilled Wings,Chicken Sub Combo,,Large Buffalo Fries,15 pc Grilled Wings,20 pc Grilled Wings
509600858,3984156844,Carrot Sticks,6 pc Spicy Wings Combo,Ranch Dip - Regular,,Order Memo Item,Order Blankline 1,8 pc Grilled Wings Combo
992317533,3178637520,Ranch Dip - Regular,2 pc Crispy Strips,Chicken Sub Combo,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
224023134,1506149665,Ranch Dip - Large,Fried Corn - Regular,4 pc Crispy Strips,,Ranch Dip - Regular,Blue Cheese Dip - Regular,Fried Corn - Large
143141042,4083250014,Blue Cheese Dip - Regular,Add 5 Spicy Wings,6 pc Grilled Wings Combo,,Ranch Dip - Regular,Ranch Dip - Large,4 pc Crispy Strips
956181742,3191100978,10 pc Spicy Wings Combo,8 pc Spicy Wings Combo,Ranch Dip - Large,,10 pc Grilled Wings Combo,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo
643556151,1125870929,Fried Corn - Regular,3 Strips Lunch,Ranch Dip - Regular,,Fried Corn - Large,3 pc Crispy Strips Combo,Wings Lunch Combo
908925685,5518487619,Regular Buffalo Fries,Voodoo Fries - Regular,Ranch Dip - Regular,,Ranch Dip - Large,Large Buffalo Fries,Honey Mustard Dip - Regular
461528687,2695669964,Blue Cheese Dip - Regular,8 pc Spicy Wings Combo,3 pc Crispy Strips Combo,,Ranch Dip - Regular,6 pc Grilled Wings Combo,Ranch Dip - Large
771427440,3481824376,6 pc Spicy Wings Combo,Ranch Dip - Regular,8 pc Grilled Wings Combo,,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,8 pc Spicy Wings Combo
36758074,6700836606,Add 5 Spicy Wings,4 pc Crispy Strips,10 pc Spicy Wings Combo,,Fried Corn - Large,15 pc Spicy Wings,Cheese Dip - Medium
489864061,8104159505,Large Buffalo Fries,10 pc Spicy Wings,Blue Cheese Dip - Regular,,Regular Buffalo Fries,15 pc Grilled Wings,Voodoo Fries - Regular
869215789,6217000779,Add 5 Spicy Wings,15 pc Grilled Wings Combo,Ranch Dip - Regular,,10 pc Grilled Wings Combo,Fried Corn - Large,30 pc Family Grilled Wings
668766563,4663389596,Ranch Dip - Large,4 pc Crispy Strips,20pc Spicy Feast Deal,,Ranch Dip - Regular,Blue Cheese Dip - Regular,30 pc Crispy Strips
188866032,4596703393,30 pc Grilled Wings,Veggie Sticks,4 pc Crispy Strips,,15 pc Grilled Wings,30 pc Family Grilled Wings,20 pc Grilled Wings
579796478,754466,Add 5 Grilled Wings,Chicken Sub Combo,10 pc Grilled Wings,,10 pc Grilled Wings Combo,15 pc Grilled Wings Combo,6 pc Mixed Wings Combo
3278274,8502366372,20pc Spicy Feast Deal,Veggie Sticks,10 pc Grilled Wings,,30 pc Family Grilled Wings,Flavor Platter,40 pc Family Grilled Wings
447336467,813605760,20pc Spicy Feast Deal,Triple Chocolate Cake,10 pc Spicy Wings Combo,,15 pc Spicy Wings,30 pc Family Grilled Wings,40 pc Family Grilled Wings
470770942,7688986900,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,Chicken Sub,,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo,8 pc Spicy Wings Combo
466816276,8987301317,8 pc Grilled Wings Combo,Add 5 Grilled Wings,Veggie Sticks Spicy,,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
455532372,4930451767,Regular Buffalo Fries,Add 5 Grilled Wings,10 pc Spicy Wings,,Large Buffalo Fries,Voodoo Fries - Regular,Voodoo Fries - Large
477623891,3004367422,10 pc Grilled Wings Combo,2 pc Crispy Strips,6 pc Grilled Wings Combo,,8 pc Grilled Wings Combo,Chicken Sub Combo,6 pc Spicy Wings Combo
989373485,7349043672,15 pc Grilled Wings Combo,Ranch Dip - Large,4 pc Crispy Strips,,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo
321241436,9430655543,10 pc Grilled Wings,Ranch Dip - Regular,Triple Chocolate Cake,,Ranch Dip - Large,15 pc Grilled Wings,20 pc Grilled Wings
89869785,7070938576,Large Veggie Sticks Spicy,100 pc Grilled Wings,Large Buffalo Fries,,25 pc Game Day Pack,Veggie Sticks Spicy,Legendary Feast Bundle
532024877,6649206674,Large Buffalo Fries,Fried Corn - Large,Ranch Dip - Large,,Regular Buffalo Fries,Fried Corn - Regular,Voodoo Fries - Regular
531301037,5023345932,2 pc Crispy Strips,Chicken Sub,Ranch Dip - Large,,Dipping Sauce,Honey Mustard Dip - Regular,Cheese Dip - Regular
74869694,6515651298,Ranch Dip - Regular,Chicken Sub Combo,Add 5 Grilled Wings,,10 pc Grilled Wings Combo,Ranch Dip - Large,Blue Cheese Dip - Regular
457051743,9638975026,10 pc Grilled Wings,Chicken Sub,Regular Buffalo Fries,,15 pc Grilled Wings,15 pc Spicy Wings,20 pc Grilled Wings
921102716,7063681070,Add 5 Grilled Wings,Ranch Dip - Regular,8 pc Mixed Wings Combo,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
298157762,3568402181,Ranch Dip - Regular,4 pc Crispy Strips,Regular Buffalo Fries,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
854699078,1993968736,Large Buffalo Fries,Ranch Dip - Large,30 pc Spicy Wings,,Regular Buffalo Fries,Blue Cheese Dip - Regular,Voodoo Fries - Regular
976936767,3734776068,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,,Order Memo Paid,Chicken Sub Combo,30 pc Family Grilled Wings
673522487,8717250067,Add 5 Spicy Wings,2 pc Crispy Strips,20pc Spicy Feast Deal,,Fried Corn - Large,4 pc Crispy Strips,Cheese Dip - Medium
921428338,7694666875,20pc Spicy Feast Deal,20 Oz Soda,Ranch Dip - Large,,Flavor Platter,32 Oz Soda,40 pc Family Grilled Wings
490824729,7521247025,6 pc Grilled Wings Combo,Ranch Dip - Regular,2 pc Crispy Strips,,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
328652227,5003789272,6 pc Spicy Wings Combo,Ranch Dip - Regular,6 pc Grilled Wings Combo,,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo,Chicken Sub Combo
644994268,7237130974,Ranch Dip - Regular,6 pc Grilled Wings Combo,Large Buffalo Fries,,Ranch Dip - Large,8 pc Spicy Wings Combo,10 pc Spicy Wings Combo
804888020,8847253260,30 pc Family Mixed Wings,Fried Corn - Regular,2 pc Crispy Strips,,Flavor Platter,Fried Corn - Large,30 pc Family Grilled Wings
980349682,2660543173,Regular Buffalo Fries,Ranch Dip - Large,30 pc Mixed Wings,,Large Buffalo Fries,Blue Cheese Dip - Regular,Voodoo Fries - Regular
649576579,6219663862,4 pc Crispy Strips,8 pc Mixed Wings Combo,Ranch Dip - Regular,,6 pc Grilled Wings Combo,10 pc Grilled Wings Combo,6 pc Spicy Wings Combo
830846441,3553842011,Ranch Dip - Regular,8 pc Grilled Wings Combo,2 pc Crispy Strips,,Ranch Dip - Large,Blue Cheese Dip - Regular,10 pc Spicy Wings Combo
305663291,7139756497,10 pc Grilled Wings,Chicken Sub Combo,Add 5 Spicy Wings,,10 pc Grilled Wings Combo,15 pc Grilled Wings,15 pc Spicy Wings
892084563,8800574599,Add 5 Spicy Wings,Ranch Dip - Regular,Chicken Sub Combo,,Ranch Dip - Large,Fried Corn - Large,Honey Mustard Dip - Regular
430033350,207570796,Ranch Dip - Regular,20 pc Grilled Wings,Large Buffalo Fries,,Ranch Dip - Large,Blue Cheese Dip - Regular,Honey Mustard Dip - Regular
912280403,5112384203,50 pc Family Grilled Wings,Add 5 Spicy Wings,50 pc Family Spicy Wings,,40 pc Family Grilled Wings,100 pc Family Spicy Wings,75 pc Family Spicy Wings
23776024,3423105195,Fried Corn - Large,Large Buffalo Fries,Ranch Dip - Regular,,Regular Buffalo Fries,Fried Corn - Regular,Voodoo Fries - Regular
220743169,3708002454,50 pc Grilled Wings,8 pc Grilled Wings Combo,Large Buffalo Fries,,10 pc Spicy Wings Combo,15 pc Grilled Wings,10 pc Mixed Wings Combo
756957513,7158018434,3 pc Crispy Strips Combo,Chicken Sub,30 pc Family Grilled Wings,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo
298779248,4907599393,Dipping Sauce,10 pc Grilled Wings Combo,Chicken Sub Combo,,Order Memo Paid,2 pc Crispy Strips,15 pc Grilled Wings Combo
338053653,6111921688,Dipping Sauce,6 pc Spicy Wings Combo,10 pc Grilled Wings,,Order Memo Paid,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo
249975012,5559459151,75 pc Mixed Wings,Large Veggie Sticks Spicy,Ranch Dip - Large,,15 pc Grilled Wings,25 pc Game Day Pack,Veggie Sticks Spicy
971762094,7114189708,Flavor Platter,15 pc Grilled Wings,Ranch Dip - Regular,,20pc Spicy Feast Deal,40 pc Family Grilled Wings,30 pc Family Grilled Wings
403747100,5831876998,Large Buffalo Fries,30 pc Grilled Wings,2 pc Crispy Strips,,Regular Buffalo Fries,Voodoo Fries - Regular,20 pc Grilled Wings
9625702,6823197622,10 pc Spicy Wings Combo,20 Oz Soda,Ranch Dip - Regular,,8 pc Grilled Wings Combo,6 pc Spicy Wings Combo,6 pc Grilled Wings Combo
707627671,6389477181,Blue Cheese Dip - Regular,10 pc Mixed Wings Combo,7 pc Crispy Strips,,Ranch Dip - Regular,8 pc Grilled Wings Combo,6 pc Grilled Wings Combo
162827602,2648256571,10 pc Spicy Wings,10 pc Mixed Wings,Ranch Dip - Regular,,15 pc Grilled Wings,15 pc Spicy Wings,20 pc Grilled Wings
805293667,9902014732,Chicken Sub Combo,Chicken Sub,Ranch Dip - Regular,,6 pc Grilled Wings Combo,8 pc Grilled Wings Combo,10 pc Grilled Wings Combo
613701114,5064032494,10 pc Spicy Wings,8 pc Grilled Wings Combo,20pc Spicy Feast Deal,,15 pc Grilled Wings,10 pc Spicy Wings Combo,20 pc Grilled Wings
862105830,9211205202,Ranch Dip - Regular,Fried Corn - Large,Veggie Sticks Spicy,,Ranch Dip - Large,Blue Cheese Dip - Regular,Fried Corn - Regular
12439838,8937547304,15 pc Grilled Wings,Flavor Platter,Ranch Dip - Regular,,20pc Spicy Feast Deal,30 pc Family Grilled Wings,20 pc Grilled Wings
923816275,4339324424,20 pc Mixed Wings,Regular Buffalo Fries,3 pc Crispy Strips Combo,,15 pc Grilled Wings,20 pc Grilled Wings,30 pc Grilled Wings
396032493,7120969695,30 pc Grilled Wings,Regular Buffalo Fries,Ranch Dip - Large,,30 pc Family Grilled Wings,15 pc Grilled Wings,20 pc Grilled Wings
528875799,518249569,7 pc Crispy Strips,6 pc Grilled Wings Combo,Regular Buffalo Fries,,8 pc Spicy Wings Combo,10 pc Spicy Wings Combo,15 pc Spicy Wings
259220127,5210918158,8 pc Grilled Wings Combo,Add 5 Spicy Wings,Ranch Dip - Regular,,10 pc Grilled Wings Combo,6 pc Grilled Wings Combo,6 pc Spicy Wings Combo
10057768,6136689813,Honey Mustard Dip - Large,15 pc Spicy Wings,Chicken Sub,,20 pc Grilled Wings,30 pc Grilled Wings,30 pc Spicy Wings
217697136,4690656538,10 pc Spicy Wings,Fried Corn - Regular,Hot Honey Strips 3pc,,15 pc Grilled Wings,Fried Corn - Large,20 pc Grilled Wings
389026197,4779418228,Veggie Sticks Spicy,10 pc Grilled Wings Combo,10 pc Spicy Wings,,15 pc Grilled Wings Combo,25 pc Game Day Pack,8 pc Mixed Wings Combo
